Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Feb 24, 2020",97.80,110.00,97.02,105.01,105.01,"12,172,800",-
"Feb 21, 2020",104.03,104.29,98.09,101.76,101.76,"5,519,200",1.031937893081761
"Feb 20, 2020",104.00,110.75,101.43,105.29,105.29,"11,293,200",1.0557111733582323
"Feb 19, 2020",100.32,105.08,99.75,103.93,103.93,"7,793,800",-
"Feb 18, 2020",93.02,98.14,92.40,96.39,96.39,"5,608,200",-
"Feb 14, 2020",90.88,91.71,89.81,90.95,90.95,"2,295,000",-
"Feb 13, 2020",87.61,91.93,87.00,89.86,89.86,"3,406,400",1.025597654488047
"Feb 12, 2020",88.66,89.50,86.52,88.28,88.28,"1,671,100",1.0021188803390209
"Feb 11, 2020",90.00,90.50,87.93,88.68,88.68,"2,731,900",-
"Feb 10, 2020",89.09,89.98,86.91,89.67,89.67,"2,071,600",-
"Feb 07, 2020",87.23,90.60,86.81,88.64,88.64,"2,636,600",1.011620036101083
"Feb 06, 2020",87.00,89.44,85.26,87.26,87.26,"2,410,800",1.0332206550880054
"Feb 05, 2020",85.77,90.97,83.75,86.99,86.99,"5,126,800",0.99543691535478
"Feb 04, 2020",91.04,93.30,83.50,85.79,85.79,"10,611,000",-
"Feb 03, 2020",77.69,88.94,77.51,87.66,87.66,"13,023,400",-
"Jan 31, 2020",74.27,76.67,73.30,76.30,76.30,"2,521,700",1.148885976408912
"Jan 30, 2020",73.10,74.80,72.55,74.54,74.54,"1,425,400",1.0669836386519367
"Jan 29, 2020",72.51,74.14,71.21,73.58,73.58,"1,373,400",1.0582055650198752
"Jan 28, 2020",71.00,72.48,70.26,71.51,71.51,"1,598,200",-
"Jan 27, 2020",71.33,72.13,70.32,70.44,70.44,"1,750,700",-
"Jan 24, 2020",74.97,76.18,72.38,73.00,73.00,"1,660,200",0.9649315068493151
"Jan 23, 2020",75.67,75.97,74.21,74.47,74.47,"1,279,000",0.9513879838394369
"Jan 22, 2020",77.07,77.11,75.46,75.54,75.54,"1,501,600",-
"Jan 21, 2020",75.56,77.12,74.32,76.73,76.73,"1,606,700",-
"Jan 17, 2020",76.66,76.90,75.49,75.56,75.56,"1,357,400",-
"Jan 16, 2020",78.00,78.79,75.11,76.11,76.11,"2,998,300",1.0328048113723347
"Jan 15, 2020",73.28,77.78,73.20,76.94,76.94,"3,963,500",1.0280967175469404
"Jan 14, 2020",74.32,75.11,72.26,73.16,73.16,"1,909,500",-
"Jan 13, 2020",73.89,75.58,73.80,74.03,74.03,"3,347,100",-
"Jan 10, 2020",73.08,73.80,72.25,73.09,73.09,"1,655,100",1.0128608564783144
"Jan 09, 2020",73.99,74.00,71.35,72.62,72.62,"2,772,000",1.0165507649513212
"Jan 08, 2020",71.81,73.29,71.03,72.55,72.55,"2,482,300",1.0327076222980662
"Jan 07, 2020",70.29,72.84,69.37,71.90,71.90,"6,985,400",-
"Jan 06, 2020",66.63,70.50,65.81,70.32,70.32,"3,151,600",-
"Jan 03, 2020",67.62,68.68,67.10,67.28,67.28,"1,127,900",1.0451843043995244
"Jan 02, 2020",68.80,69.24,68.02,68.72,68.72,"1,315,500",0.988830099941211
"Dec 31, 2019",66.38,68.18,66.31,68.04,68.04,"1,351,400",1.0288965413984128
"Dec 30, 2019",66.56,67.18,65.52,66.79,66.79,"1,162,700",-
"Dec 27, 2019",67.51,67.96,66.51,66.64,66.64,"955,400",1.002250900360144
"Dec 26, 2019",66.50,68.19,66.30,67.45,67.45,"1,387,600",1.002708396027686
"Dec 24, 2019",66.30,66.89,65.74,66.46,66.46,"562,600",1.0196523053665911
"Dec 23, 2019",67.02,67.50,65.93,66.15,66.15,"1,663,500",-
"Dec 20, 2019",68.20,68.48,66.42,66.93,66.93,"2,201,400",0.9883460331689825
"Dec 19, 2019",67.75,68.46,67.10,68.18,68.18,"1,610,500",1.011485567477709
"Dec 18, 2019",66.22,68.14,66.04,67.60,67.60,"2,237,000",1.0275810097965337
"Dec 17, 2019",66.62,66.62,65.40,66.17,66.17,"2,301,000",-
"Dec 16, 2019",63.59,66.39,63.56,66.35,66.35,"3,282,800",-
"Dec 13, 2019",62.50,63.75,62.02,63.54,63.54,"2,489,400",1.0442241107963486
"Dec 12, 2019",63.49,64.23,62.12,62.49,62.49,"3,317,300",0.9840483196530898
"Dec 11, 2019",64.24,64.45,62.05,63.52,63.52,"3,685,600",0.9476797088262057
"Dec 10, 2019",65.49,65.83,63.39,64.57,64.57,"3,895,700",-
"Dec 09, 2019",62.39,67.27,62.33,65.94,65.94,"5,234,100",-
"Dec 06, 2019",64.26,65.08,62.11,62.74,62.74,"11,253,600",1.051004144086707
"Dec 05, 2019",70.03,70.75,69.22,69.67,69.67,"3,672,600",0.8960297057983434
"Dec 04, 2019",70.50,70.90,69.15,69.96,69.96,"2,076,500",1.0107355287973305
"Dec 03, 2019",66.72,70.53,66.05,70.02,70.02,"2,444,200",-
"Dec 02, 2019",74.06,74.50,68.46,68.93,68.93,"3,138,600",-
"Nov 29, 2019",74.10,74.94,73.86,74.50,74.50,"512,600",0.9252348993288592
"Nov 27, 2019",75.81,75.84,73.36,74.08,74.08,"1,355,900",0.9912187333688133
"Nov 26, 2019",75.00,75.77,74.76,75.16,75.16,"1,836,500",-
"Nov 25, 2019",73.80,75.06,72.86,74.55,74.55,"1,936,400",-
"Nov 22, 2019",72.00,74.00,71.15,73.16,73.16,"3,051,900",1.018999453253144
"Nov 21, 2019",71.50,71.95,69.58,69.92,69.92,"1,127,000",1.0505456634118322
"Nov 20, 2019",69.25,71.71,68.55,70.99,70.99,"2,780,700",0.997716894977169
"Nov 19, 2019",70.19,70.33,68.19,69.64,69.64,"1,704,700",-
"Nov 18, 2019",70.47,71.14,68.78,70.08,70.08,"1,676,000",-
"Nov 15, 2019",68.13,71.10,67.91,70.01,70.01,"2,311,800",1.0009998571632623
"Nov 14, 2019",67.77,68.15,66.71,67.74,67.74,"932,500",1.0295588235294117
"Nov 13, 2019",68.00,68.51,66.87,68.01,68.01,"1,987,000",0.9904956865038748
"Nov 12, 2019",68.50,70.05,67.56,68.00,68.00,"1,911,000",-
"Nov 11, 2019",69.51,70.19,67.76,68.39,68.39,"1,037,500",-
"Nov 08, 2019",66.54,70.00,66.52,69.85,69.85,"1,472,400",0.9790980672870437
"Nov 07, 2019",67.03,68.68,66.21,66.81,66.81,"1,128,200",1.0442517566153384
"Nov 06, 2019",66.95,67.13,65.36,66.83,66.83,"1,327,400",0.9527952082144894
"Nov 05, 2019",70.71,70.85,66.68,66.89,66.89,"1,805,900",-
"Nov 04, 2019",70.81,70.85,69.01,70.12,70.12,"1,563,100",-
"Nov 01, 2019",69.86,70.55,68.02,70.39,70.39,"3,561,800",0.9961642278732775
"Oct 31, 2019",69.52,70.08,66.60,69.89,69.89,"3,405,300",1.0748205832951596
"Oct 30, 2019",65.97,70.09,65.66,70.00,70.00,"4,670,300",1.0500300480769231
"Oct 29, 2019",65.77,67.11,64.80,65.49,65.49,"1,825,300",-
"Oct 28, 2019",63.96,67.47,62.26,66.56,66.56,"3,509,300",-
"Oct 25, 2019",64.33,64.99,62.79,63.45,63.45,"1,921,900",1.0490149724192277
"Oct 24, 2019",63.00,65.94,62.76,64.52,64.52,"3,433,300",1.0233870967741936
"Oct 23, 2019",61.33,63.74,60.97,62.06,62.06,"3,589,200",0.9809943743348031
"Oct 22, 2019",64.20,64.60,61.02,62.00,62.00,"4,584,700",-
"Oct 21, 2019",65.29,66.50,64.16,65.77,65.77,"3,076,500",-
"Oct 18, 2019",66.26,66.93,64.53,66.08,66.08,"4,819,400",0.9953087167070218
"Oct 17, 2019",67.09,68.00,66.76,67.03,67.03,"3,496,800",0.9292645197581212
"Oct 16, 2019",69.70,69.95,66.51,67.69,67.69,"6,061,400",0.9467514124293785
"Oct 15, 2019",68.76,71.27,68.38,71.11,71.11,"10,576,600",-
"Oct 14, 2019",70.46,71.24,69.55,70.80,70.80,"2,218,100",-
"Oct 11, 2019",71.37,72.89,70.90,71.35,71.35,"2,391,800",0.9922915206727401
"Oct 10, 2019",72.86,73.78,71.01,71.01,71.01,"2,282,200",0.9695610816687049
"Oct 09, 2019",74.22,75.06,72.75,72.86,72.86,"1,490,100",0.9223275750097416
"Oct 08, 2019",76.01,76.35,72.58,73.59,73.59,"3,156,600",-
"Oct 07, 2019",76.99,77.43,75.00,76.99,76.99,"1,432,200",-
"Oct 04, 2019",77.00,77.78,75.28,76.53,76.53,"1,799,500",1.0060107147523847
"Oct 03, 2019",73.90,78.49,73.39,76.83,76.83,"2,605,800",1.0094974277799762
"Oct 02, 2019",74.50,75.78,73.66,73.85,73.85,"1,388,700",1.008267716535433
"Oct 01, 2019",76.43,77.49,75.21,75.81,75.81,"1,378,100",-
"Sep 30, 2019",76.13,77.00,74.29,76.20,76.20,"1,356,500",-
"Sep 27, 2019",79.69,79.82,75.09,76.04,76.04,"2,347,400",1.0021041557075223
