Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Sep 27, 2019",29.99,30.00,27.89,28.24,28.24,"487,300",1.0003541076487252
"Sep 26, 2019",27.86,29.87,27.86,29.29,29.29,"905,200",0.9737931034482759
"Sep 25, 2019",28.81,29.02,27.71,28.15,28.15,"755,000",0.921648835745752
"Sep 24, 2019",31.44,31.78,28.05,29.00,29.00,"1,144,400",-
"Sep 23, 2019",29.42,31.85,28.68,31.78,31.78,"789,800",-
"Sep 20, 2019",29.81,30.36,29.15,29.75,29.75,"665,400",1.0682352941176472
"Sep 19, 2019",30.31,30.64,28.85,29.28,29.28,"353,800",0.971269996735227
"Sep 18, 2019",30.63,31.09,30.06,30.44,30.44,"349,300",0.9540566959921799
"Sep 17, 2019",30.75,31.32,30.22,30.63,30.63,"273,400",-
"Sep 16, 2019",29.43,31.31,29.29,30.69,30.69,"371,800",-
"Sep 13, 2019",31.90,32.10,29.73,29.95,29.95,"567,500",1.0247078464106845
"Sep 12, 2019",31.35,32.54,30.47,31.35,31.35,"745,900",1.0910746812386156
"Sep 11, 2019",27.50,31.50,27.48,31.47,31.47,"1,589,600",-
"Sep 10, 2019",28.42,29.25,26.98,27.45,27.45,"1,704,600",-
