Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Apr 30, 2020",8.24,8.61,8.08,8.28,8.28,"2,652,700",0.9887218045112781
"Apr 29, 2020",8.20,8.48,8.05,8.34,8.34,"3,940,700",1.0615384615384615
"Apr 28, 2020",7.95,8.09,7.56,7.98,7.98,"4,069,400",-
"Apr 27, 2020",7.92,7.99,7.72,7.80,7.80,"2,617,700",-
"Apr 24, 2020",7.76,7.90,7.68,7.83,7.83,"1,446,500",0.9961685823754789
"Apr 23, 2020",7.76,7.95,7.69,7.72,7.72,"1,559,200",1.058108108108108
"Apr 22, 2020",7.60,7.83,7.51,7.73,7.73,"2,581,900",0.9910141206675225
"Apr 21, 2020",7.55,7.62,7.24,7.40,7.40,"2,955,000",-
"Apr 20, 2020",7.63,7.87,7.61,7.79,7.79,"2,668,400",-
"Apr 17, 2020",7.65,7.88,7.58,7.71,7.71,"3,518,700",1.0103761348897535
"Apr 16, 2020",7.67,7.70,7.19,7.45,7.45,"3,745,700",0.9871959026888605
"Apr 15, 2020",7.57,7.70,7.36,7.60,7.60,"4,928,100",0.932415519399249
"Apr 14, 2020",8.22,8.23,7.80,7.81,7.81,"7,150,000",-
"Apr 13, 2020",8.40,8.55,7.88,7.99,7.99,"7,077,100",-
"Apr 09, 2020",8.48,8.81,8.22,8.34,8.34,"4,150,100",-
"Apr 08, 2020",8.14,8.43,7.99,8.38,8.38,"3,384,500",1.053030303030303
"Apr 07, 2020",8.20,8.39,7.85,7.86,7.86,"3,284,300",-
"Apr 06, 2020",7.61,7.98,7.52,7.92,7.92,"3,250,800",-
"Apr 03, 2020",7.67,7.79,7.25,7.35,7.35,"2,857,200",1.0775510204081633
"Apr 02, 2020",7.43,7.83,7.36,7.67,7.67,"3,725,000",0.9339263024142312
"Apr 01, 2020",7.42,7.91,7.28,7.52,7.52,"3,262,000",0.9516129032258064
"Mar 31, 2020",8.00,8.32,7.78,7.87,7.87,"4,669,200",-
"Mar 30, 2020",7.78,8.30,7.70,8.06,8.06,"4,595,500",-
"Mar 27, 2020",7.72,8.12,7.46,7.81,7.81,"4,269,400",1.032010243277849
"Mar 26, 2020",8.04,8.56,8.02,8.16,8.16,"5,766,000",1.0511440107671601
"Mar 25, 2020",7.43,8.20,7.21,7.96,7.96,"7,038,700",1.198237885462555
"Mar 24, 2020",7.25,7.61,7.13,7.43,7.43,"9,160,800",-
"Mar 23, 2020",6.94,6.97,6.31,6.81,6.81,"5,999,200",-
"Mar 20, 2020",7.05,7.44,6.73,6.95,6.95,"10,028,400",0.9798561151079136
"Mar 19, 2020",5.51,7.11,5.40,6.78,6.78,"11,089,500",1.046686746987952
"Mar 18, 2020",6.26,6.39,4.76,5.30,5.30,"10,806,300",1.0164917541229386
"Mar 17, 2020",6.79,6.98,6.27,6.64,6.64,"8,432,100",-
"Mar 16, 2020",6.50,7.25,6.50,6.67,6.67,"10,133,700",-
"Mar 13, 2020",7.55,7.60,6.82,7.47,7.47,"8,644,500",0.892904953145917
"Mar 12, 2020",7.25,7.70,6.92,7.08,7.08,"7,341,400",0.9515923566878981
"Mar 11, 2020",8.28,8.72,7.78,7.89,7.89,"17,018,500",0.9725274725274725
"Mar 10, 2020",7.73,7.90,7.13,7.85,7.85,"10,567,500",-
"Mar 09, 2020",7.05,7.78,6.91,7.28,7.28,"4,419,900",-
"Mar 06, 2020",8.28,8.48,7.86,8.09,8.09,"4,838,600",0.899876390605686
"Mar 05, 2020",8.77,8.87,8.41,8.59,8.59,"4,345,900",0.9214123006833713
"Mar 04, 2020",9.01,9.06,8.78,8.99,8.99,"3,124,400",0.9439560439560439
"Mar 03, 2020",9.11,9.39,8.57,8.78,8.78,"3,807,300",-
"Mar 02, 2020",8.96,9.11,8.70,9.10,9.10,"4,826,800",-
"Feb 28, 2020",8.51,8.99,8.46,8.90,8.90,"7,478,200",1.0224719101123594
"Feb 27, 2020",9.06,9.31,8.61,8.91,8.91,"9,102,400",0.9090909090909092
"Feb 26, 2020",9.77,10.02,9.47,9.47,9.47,"4,617,000",0.873529411764706
"Feb 25, 2020",10.28,10.43,9.64,9.79,9.79,"5,013,400",-
"Feb 24, 2020",10.27,10.49,10.02,10.20,10.20,"4,263,900",-
"Feb 21, 2020",11.05,11.12,10.77,10.85,10.85,"3,057,500",0.9400921658986174
"Feb 20, 2020",11.03,11.11,10.72,11.06,11.06,"2,921,600",1.0074280408542247
"Feb 19, 2020",10.85,11.11,10.85,11.06,11.06,"2,177,800",-
"Feb 18, 2020",10.84,10.94,10.76,10.77,10.77,"2,031,900",-
"Feb 14, 2020",10.94,11.07,10.84,10.93,10.93,"3,233,600",-
"Feb 13, 2020",10.82,11.02,10.77,10.91,10.91,"2,850,300",1.0301602262016964
"Feb 12, 2020",10.65,10.97,10.50,10.95,10.95,"4,016,300",1.0380589914367269
"Feb 11, 2020",10.58,10.74,10.51,10.61,10.61,"3,346,000",-
