Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Mar 19, 2020",8.80,9.56,8.50,9.11,9.11,"3,778,100",0.8427419354838709
"Mar 18, 2020",9.03,9.32,8.03,8.90,8.90,"4,295,800",0.9599578503688092
"Mar 17, 2020",9.87,10.03,7.84,9.92,9.92,"5,752,500",-
"Mar 16, 2020",9.84,10.72,8.35,9.49,9.49,"5,122,800",-
"Mar 13, 2020",12.94,13.38,10.25,11.20,11.20,"4,773,100",0.8473214285714287
"Mar 12, 2020",13.71,13.75,11.61,11.68,11.68,"5,513,000",0.6698564593301436
"Mar 11, 2020",16.13,16.31,14.21,15.05,15.05,"4,237,900",0.6956521739130435
"Mar 10, 2020",17.81,17.81,15.95,16.72,16.72,"3,061,100",-
"Mar 09, 2020",17.75,18.62,16.38,16.79,16.79,"3,431,200",-
"Mar 06, 2020",20.68,21.03,19.69,20.22,20.22,"2,200,900",0.8303659742828883
"Mar 05, 2020",20.32,21.63,20.11,21.30,21.30,"2,724,000",1.036391594054331
"Mar 04, 2020",19.93,20.89,19.81,20.80,20.80,"1,862,100",1.100206611570248
"Mar 03, 2020",19.65,20.51,19.21,19.51,19.51,"2,919,900",-
"Mar 02, 2020",19.46,19.56,18.34,19.36,19.36,"3,354,200",-
"Feb 28, 2020",17.24,19.54,16.25,19.34,19.34,"4,840,200",1.001034126163392
"Feb 27, 2020",20.17,21.06,19.15,20.27,20.27,"3,946,500",0.9298076923076922
"Feb 26, 2020",21.09,21.62,20.27,20.91,20.91,"3,162,400",0.9159511974694985
"Feb 25, 2020",22.76,22.87,20.71,20.80,20.80,"3,447,900",-
"Feb 24, 2020",20.75,22.32,19.25,22.13,22.13,"3,116,100",-
"Feb 21, 2020",22.25,22.62,21.51,21.95,21.95,"4,803,300",1.0082004555808657
"Feb 20, 2020",23.00,23.66,22.63,23.40,23.40,"4,191,800",1.0082682590721175
"Feb 19, 2020",21.42,22.71,21.06,22.48,22.48,"4,271,500",-
"Feb 18, 2020",21.36,22.38,21.34,21.77,21.77,"4,906,900",-
"Feb 14, 2020",21.21,21.57,20.91,21.42,21.42,"2,084,200",-
"Feb 13, 2020",20.99,21.50,20.73,21.30,21.30,"2,442,100",1.0640834575260807
"Feb 12, 2020",20.41,21.50,20.25,21.30,21.30,"3,770,200",1.0671342685370742
"Feb 11, 2020",20.00,20.62,19.72,20.13,20.13,"3,072,700",-
"Feb 10, 2020",18.89,20.00,18.89,19.96,19.96,"2,357,100",-
"Feb 07, 2020",19.00,19.11,18.82,18.95,18.95,"1,206,100",1.0532981530343009
"Feb 06, 2020",19.11,19.43,18.85,19.13,19.13,"2,274,300",1.0383561643835617
"Feb 05, 2020",18.50,19.03,18.36,18.99,18.99,"3,191,000",1.0906499429874572
"Feb 04, 2020",17.86,18.32,17.68,18.25,18.25,"3,024,100",-
"Feb 03, 2020",17.06,17.69,16.95,17.54,17.54,"18,257,600",-
"Jan 31, 2020",17.24,17.46,16.88,17.03,17.03,"3,539,800",1.0299471520845564
"Jan 30, 2020",17.90,17.93,17.33,17.48,17.48,"7,953,100",1.0041273584905661
"Jan 29, 2020",17.08,17.10,16.81,16.95,16.95,"878,100",1.0704225352112677
"Jan 28, 2020",16.48,16.98,16.31,16.96,16.96,"942,300",-
"Jan 27, 2020",16.40,16.64,16.20,16.33,16.33,"1,033,800",-
"Jan 24, 2020",17.07,17.07,16.61,16.79,16.79,"1,285,000",0.9726027397260274
"Jan 23, 2020",16.67,17.07,16.39,16.95,16.95,"1,259,200",0.9666090961427748
"Jan 22, 2020",17.51,17.54,16.76,16.85,16.85,"1,640,200",-
"Jan 21, 2020",17.21,17.52,16.83,17.37,17.37,"2,041,100",-
"Jan 17, 2020",16.83,17.47,16.76,17.18,17.18,"3,455,500",-
"Jan 16, 2020",15.71,16.63,15.65,16.60,16.60,"3,161,300",1.1250818598559267
"Jan 15, 2020",15.19,15.32,15.05,15.19,15.19,"1,167,500",1.089238845144357
"Jan 14, 2020",15.10,15.55,15.06,15.27,15.27,"1,748,100",-
"Jan 13, 2020",14.90,15.27,14.76,15.24,15.24,"1,512,000",-
"Jan 10, 2020",15.15,15.18,14.80,14.91,14.91,"1,007,700",1.0221327967806841
"Jan 09, 2020",14.71,15.19,14.58,15.00,15.00,"1,530,100",1.0142857142857142
"Jan 08, 2020",14.67,14.78,14.46,14.64,14.64,"1,889,800",1.043115438108484
"Jan 07, 2020",14.37,14.71,14.27,14.70,14.70,"966,000",-
"Jan 06, 2020",14.24,14.42,13.66,14.38,14.38,"1,456,900",-
"Jan 03, 2020",14.00,14.52,13.77,14.37,14.37,"1,080,500",1.000695894224078
"Jan 02, 2020",13.99,14.19,13.77,14.19,14.19,"1,144,700",1.0405503258508326
"Dec 31, 2019",13.73,13.89,13.59,13.81,13.81,"1,169,300",1.0327510917030567
"Dec 30, 2019",14.16,14.39,13.69,13.74,13.74,"1,541,300",-
"Dec 27, 2019",14.53,14.62,14.09,14.16,14.16,"841,100",0.9703389830508474
"Dec 26, 2019",14.66,14.71,14.40,14.55,14.55,"639,200",0.9705277587388622
"Dec 24, 2019",14.45,14.66,14.41,14.59,14.59,"585,000",1.0104166666666667
"Dec 23, 2019",14.50,14.52,14.18,14.40,14.40,"1,327,600",-
"Dec 20, 2019",14.84,14.90,14.26,14.37,14.37,"2,274,000",1.0020876826722338
"Dec 19, 2019",14.55,14.87,14.46,14.79,14.79,"1,869,700",1.0055983205038488
"Dec 18, 2019",14.36,14.72,14.26,14.67,14.67,"1,789,100",1.0371669004207573
"Dec 17, 2019",14.35,14.63,14.19,14.29,14.29,"2,163,800",-
"Dec 16, 2019",13.96,14.79,13.94,14.26,14.26,"2,687,500",-
"Dec 13, 2019",14.03,14.34,13.80,13.94,13.94,"2,092,500",1.0229555236728838
"Dec 12, 2019",13.22,14.19,13.20,14.17,14.17,"2,404,900",1.0512820512820513
"Dec 11, 2019",13.28,13.57,13.15,13.19,13.19,"1,149,800",1.0646130728775356
